symbol,composite_score,quality_score,growth_score,value_score,momentum_score,positioning_score,stability_score,score_date
INSM,50.47771438862001,49.56923015214996,49.76925367713713,50.03921487106524,49.46250654542289,53.69165512870331,50.334425957241514,2026-02-08
IDYA,50.4775766147615,47.23260466029123,48.826084756770236,50.03439672081558,51.1307378116209,54.38268896155367,51.2589467775174,2026-02-08
ALH,50.47737661265084,49.165652570335524,,50.12256434349326,49.29657698073158,51.121294219701404,52.68079494899245,2026-02-08
VGZ,50.47705811468498,47.76515341186608,49.05191992745301,50.293483542638995,64.18397100504352,43.406352241303715,48.161468559804575,2026-02-08
NCLH,50.47670358221013,50.689771339130516,51.98563077372801,50.16477787441713,48.10175390758849,51.07592362734691,50.84236397104972,2026-02-08
DAKT,50.47658497198481,50.116153607045135,49.362792680205665,49.11502171829441,52.02219989124019,51.2423510646417,51.00099087048176,2026-02-08
LGIH,50.47642782991066,49.89928646979912,48.93198753544069,50.18058320897183,49.6669342283965,53.46732054355559,50.71245499330024,2026-02-08
FFWM,50.475975766100106,49.796001549527645,48.469209829584486,49.84371866188857,50.33163841571567,52.095179532700385,52.32010660718388,2026-02-08
INMD,50.4752432980485,51.77359273030324,50.200806967818146,50.21808244344429,49.52541413332242,49.64383473290249,51.489728780500386,2026-02-08
MCS,50.474823800015976,49.78841590900201,49.64986369973589,49.832036596251925,48.73143527253184,51.83460771583264,53.01258360674156,2026-02-08
ARE,50.473250256966224,48.82143487550575,49.71777865174252,52.27995101345881,48.51167669249977,52.88663004793504,50.62203026065547,2026-02-08
FLXS,50.472657300394516,50.222570311936664,50.75213102201528,50.38690924065953,49.73852883142493,52.367877751922165,49.36792664440853,2026-02-08
KMX,50.4709964104798,49.74737849866085,52.166636363418085,50.13555883242697,49.49372438750691,53.84504498440039,47.437635396465595,2026-02-08
NPCE,50.47087909935012,49.4191782972781,49.98440532794397,50.00728759317937,54.10284634667617,52.58621955092444,46.72533748009868,2026-02-08
OOMA,50.47081543463797,49.65271169107612,51.18654069043366,49.31598137313647,49.71138593471387,50.48443928709687,52.47383363137084,2026-02-08
BWMN,50.46750921472938,50.02297253455114,51.08167868561794,50.52130865782946,47.93546315189864,51.50794144761598,51.735690810863154,2026-02-08
IP,50.467372219351425,49.60781961258818,49.78361669328481,49.92457023291609,49.15161913131898,53.754381739519545,50.58222590648093,2026-02-08
OKTA,50.4673459111039,50.32845592340094,50.49084705641705,50.370904100317695,49.025176489516774,52.184649271176596,50.40404262579435,2026-02-08
CRON,50.462982072137294,49.595825108916216,51.05293531270988,50.60204101630708,50.45657980663486,49.728282170815014,51.34222901744073,2026-02-08
LZ,50.462590304378956,49.89588813013113,50.4882914564956,49.72425491170569,48.73591058965844,52.563553809789056,51.36764292849381,2026-02-08
AMLX,50.46220352797532,49.19173769877229,44.09276346242253,50.40744918496595,55.28042432800794,54.572244998842045,49.228601494841165,2026-02-08
TNDM,50.46151725065529,49.41674525020548,50.53264858009161,50.051864066473286,51.462330040794726,55.15593876387973,46.149576802486905,2026-02-08
ATKR,50.46131421628472,49.66571460176379,49.612944433111984,49.95930103953912,49.81926106317226,52.822193327687884,50.8884708324333,2026-02-08
SFIX,50.46059998569358,49.5649556428679,49.418358033629076,50.72268961388002,51.17676705963577,52.78434394600309,49.096485618145586,2026-02-08
TEN,50.46044956965544,50.8411824404004,48.29292788057823,50.35147036778096,52.1511075025909,48.3850012143494,52.741008012232726,2026-02-08
LXU,50.460397139107926,49.029383459762876,49.21710203660275,49.916638126976494,50.96173086655852,52.00026138028859,51.637266964458306,2026-02-08
KTB,50.4579438901151,51.62673128937193,50.79920505753201,50.1476178762556,46.060029070965555,52.82203885487166,51.29204119169381,2026-02-08
CLST,50.45725303544298,50.75060957148296,50.0544175043493,50.177478142351916,51.03943929013746,46.00377992339127,54.71779378094499,2026-02-08
FC,50.45621683403757,50.77619730233825,49.310267308326274,49.941591873665246,50.603615150550674,53.09007934899833,49.01555002034666,2026-02-08
SBFG,50.45602591129907,51.03991922489447,49.89835097120929,50.45026650101067,50.13758677978276,49.07045092396325,52.13958106693401,2026-02-08
MATW,50.4555865577922,49.668655796158,48.366452721934934,49.9417851191906,50.078461705126884,52.14156890137372,52.536595102969095,2026-02-08
NKSH,50.45369048453136,51.42021201978465,49.60629322103207,49.83568941573287,52.61519451543637,45.6456428159362,53.599110919266,2026-02-08
CIM,50.45210882432615,51.817301625567666,49.874698313408906,49.96333590235637,49.04303363087101,48.09749911535742,53.91678435839555,2026-02-08
SM,50.451759662226806,52.40205287833957,49.00386431452929,50.2572751626854,47.518355800861855,53.53651897970091,49.99249083724382,2026-02-08
MPC,50.45154679844937,49.76340490528731,50.03609242094905,50.7294805651884,48.55466858603549,50.068333142029985,53.55730117120599,2026-02-08
NCNO,50.44972662059586,49.34900211749942,49.932244628245435,49.86950192829006,47.23319013374863,55.23439128120192,51.0800296345897,2026-02-08
ARCO,50.449588428129886,50.89045602724502,49.510331658336156,50.78036305386847,50.373274694886035,47.242164735216576,53.900940399227046,2026-02-08
GSM,50.44874832342043,48.942546428994426,49.92420409793996,49.82456499780325,50.35925312733704,53.53165953325051,50.110261755197385,2026-02-08
ADNT,50.448743487979435,49.12521111465987,49.664271141006346,49.97818106676871,49.43192593125864,54.23794522111931,50.25492645306373,2026-02-08
RPT,50.447760895078346,50.67689933028381,50.376835062586025,49.97737329924784,50.170730842563,49.656818145860285,51.8279086899291,2026-02-08
NEOG,50.44713723711268,47.8477031962357,45.89233113232067,49.88431273595692,58.08804056540392,54.73249447284052,46.23794131991832,2026-02-08
VSTA,50.447102158679954,50.5592075772209,50.40663643453874,50.23811767295159,50.265973165545894,50.40269110976823,50.80998699205435,2026-02-08
CCSI,50.44684829019777,52.029590608714436,49.985660621571256,48.001529197011195,47.086892971660674,53.69425731523756,51.88315902699151,2026-02-08
POWI,50.446516445944496,49.94727535607674,50.146901648403166,49.26892091534035,50.99728440011808,53.61156047081238,48.707155884916254,2026-02-08
CIVB,50.445270266235454,51.22500740056002,50.006260673177,49.7210109559237,50.3444685208729,48.67408522440399,52.7007888224751,2026-02-08
BOTJ,50.444414322171795,51.01914871376887,50.11720008282068,49.86216251554653,51.322140442258515,46.561509425458425,53.78432475317775,2026-02-08
TVTX,50.44388613125288,49.0619878930935,49.978681927929,49.84964229054873,50.16495680701648,55.26622154086236,48.341826328067214,2026-02-08
ANGI,50.443667457399975,50.07567655790398,50.92994650213352,50.16110691173329,47.65100461838082,54.370564802904376,49.47370535134385,2026-02-08
CVGW,50.44352525502769,49.95475144467682,50.22221988339989,50.103600343236906,50.53340646561089,50.88992952074172,50.957243872499916,2026-02-08
STN,50.4431703311188,50.987728964024804,50.58569411871976,48.211941743763234,48.86456966502798,49.355022403238166,54.654065091938854,2026-02-08
SYBT,50.44212423570485,51.719253527170174,50.66926823972035,48.176124539490765,49.068716820750694,49.60964347141657,53.40973881568058,2026-02-08
DB,50.439913863518825,52.06777013055478,46.14855021608037,50.937318531613315,51.56682933159548,48.83755724273713,53.08145772853189,2026-02-08
BRK.A,50.43949533174553,50.976611107228244,49.761345993796674,47.62446222616908,49.573215940941026,49.76771280142852,54.93362392090966,2026-02-08
FLGT,50.43666558056845,49.25637262475105,47.69753752600228,50.28891178091468,51.19401971832151,52.622829206893904,51.56032262652729,2026-02-08
NUVL,50.43436129798377,48.11408009377677,48.40310599481587,50.08852252114142,50.148394379527126,53.72565296917777,52.126411829463684,2026-02-08
GEO,50.432258640279464,50.55680554058032,50.11025851108125,50.76656161263918,47.16898377161704,53.05747390666251,50.9334684990965,2026-02-08
PENG,50.43159708574017,49.630665245340325,50.56134461060642,49.71305082208294,48.013746777319724,54.872479020350454,49.798296038741164,2026-02-08
PAY,50.431321969228115,50.44973671585553,50.31494608570776,49.760064249946,47.845992172403626,53.080861127774284,51.13633146368151,2026-02-08
EVI,50.43093423748559,50.22780280209517,49.829487154643424,49.800440150243425,50.42317429824818,53.65648405841236,48.64821696127096,2026-02-08
DRTS,50.4304287606945,47.40472861554276,48.65649002200172,50.10686638179656,61.22376299913177,45.919757912600446,49.270966633093714,2026-02-08
MMI,50.42980425329778,49.283144008341175,50.71724151753474,49.91329462081602,47.657235440099164,53.289547725937446,51.718362207058156,2026-02-08
PCOR,50.428136732138164,49.800702698084876,50.7764062647178,49.96711566340036,46.99025753690803,53.424293930477084,51.61004429924082,2026-02-08
EFTY,50.42788177127176,55.079862068257576,55.322859267928635,44.45566477999577,49.46110637308425,50.94398812554124,47.30381001282309,2026-02-08
FONR,50.42772231752289,50.20081396448718,49.78275972269514,50.224047581465946,52.158329347280464,48.31887130035571,51.8815119888529,2026-02-08
CGNT,50.42485333843263,50.37904473133731,50.17949975921302,49.87224262156912,49.82723848247176,50.716666747200634,51.5744276888039,2026-02-08
WFCF,50.4201388909011,51.15952035150032,50.46680991421416,50.1898946349164,48.19736361456422,51.57362174037633,50.93362308983516,2026-02-08
HOG,50.41884246266358,50.39968196015144,50.6569406811138,50.83945070906738,46.29283576724962,52.30796081285322,52.016184845546,2026-02-08
SYPR,50.41649665995388,48.40509138545161,50.4890990970812,49.72596655815978,55.83773158841912,49.739600031225635,48.30149129938592,2026-02-08
OGN,50.416364251109606,51.9360838504527,51.72605499714018,50.24969178745393,51.062389275735796,50.155962066875645,47.368003528999374,2026-02-08
IMMR,50.41586755284578,50.97669334897784,50.35860311420116,50.23083402958372,48.73978776023644,49.2135268348139,52.97576022926162,2026-02-08
CRBG,50.415483204178344,49.39265580691471,49.683592968852686,50.14291653310744,48.568236298766884,52.65964553075816,52.04585208667019,2026-02-08
GABC,50.41537941117847,51.5347469125483,50.10256420531961,49.13108216472183,49.769298283743154,47.72893456044967,54.225650340288276,2026-02-08
DFH,50.41523552814078,50.45158682961684,49.24587079331009,50.21771366751957,47.46004837275464,53.87399796486435,51.24219554077916,2026-02-08
TREE,50.41288494318289,50.44628013695082,50.285411687602966,49.90695775706456,49.36164092495884,54.02657938787003,48.450439764650135,2026-02-08
DTI,50.412093538936276,50.47317341232738,49.68734321075017,49.91868284249219,57.05593717925432,49.238320846758214,46.099103742035396,2026-02-08
LOAN,50.411823366591015,53.07342459803767,49.892232326654664,50.23640422088085,48.19344863135068,47.78534680901491,53.29008361360733,2026-02-08
FLNT,50.41154588252043,48.93094579792667,47.09195003382763,50.051547809401065,58.88681872858983,50.77948199447807,46.72853093089929,2026-02-08
CTRI,50.41123642345791,49.38148723760778,49.86625486692326,45.932958277022195,53.244013157803025,53.55955163671246,50.483153364678735,2026-02-08
SYRE,50.410205570555455,47.95770353906087,48.68053154017397,50.07974510295152,55.27262842927825,51.958880354056625,48.5117444578115,2026-02-08
EPC,50.40836691142513,50.043699855804,49.45565666312688,50.05280808396385,48.26010136298677,53.335969683728315,51.30196581894096,2026-02-08
MCBS,50.40814814408833,52.18483259921351,50.16646627240093,50.23410850411606,49.03363564093412,46.55325700849393,54.276588839371406,2026-02-08
GTN,50.40593665570204,50.10669014747886,50.72302275574139,50.22631602201053,48.31364035967039,52.35415163531795,50.711799013993144,2026-02-08
IMOS,50.4027689151226,49.565934231969045,49.55184482366944,49.58431163853035,61.24148248739086,41.37419320427152,51.098847104904365,2026-02-08
RVSB,50.40242881675622,50.32404724125947,49.71333066021442,50.10767751934504,49.14458451211638,50.35988013052939,52.76505283707262,2026-02-08
ANNX,50.40234499396879,46.35400957682976,47.95146799552089,50.05209363423446,61.28064426180953,50.358414266735764,46.417440228682324,2026-02-08
CODA,50.400801872518734,51.163417827049706,50.1315848585188,50.01619220170629,50.4019840089062,50.61852573672918,50.07310660220221,2026-02-08
CZWI,50.399412555445785,51.07355696684185,50.60766426382129,47.237953925043755,50.56025177607436,49.58639728827819,53.33065111261527,2026-02-08
STEP,50.39910506635851,46.40560369232033,47.451487597333944,49.99272174310634,51.86808820723301,54.0200572147002,52.65667194345723,2026-02-08
NUS,50.396690487544724,50.542706809199636,49.90547606163423,50.70422806703042,49.80408559268167,50.5642170779402,50.859429316782176,2026-02-08
SOHU,50.39593519374435,50.855374055976924,49.58128737900983,50.277331563170314,51.289977993427385,49.89030098784779,50.48133918303386,2026-02-08
LGCY,50.39578513591604,51.07330621304512,53.49854435993128,50.11053709946566,49.814225213446846,49.43971317804463,48.43838475156271,2026-02-08
GGB,50.39413247531531,50.213250739991686,49.94251238417683,50.16904212728288,54.30449048543918,44.04335110863218,53.69214800636912,2026-02-08
BHF,50.39363863185568,50.13065949229143,49.38288325176607,50.94235962434084,50.889239770008246,51.90597270839168,49.110716944335834,2026-02-08
CVEO,50.393339037428795,49.508793350079564,49.193635688308035,49.844403592774675,50.948565169293644,52.15003463261978,50.71460179149706,2026-02-08
BCSF,50.39284737184922,52.05774218889792,49.346554455374054,50.24740515163003,48.5915855665357,47.469839352583286,54.64395751607432,2026-02-08
BSAC,50.390547930997045,51.3250586112188,49.815761112013135,50.192172202773165,54.23308785502301,41.244640971754805,55.53256683319937,2026-02-08
OESX,50.3866877735106,48.553175475253624,49.53359595715187,49.841385896601395,59.34302169721366,47.53229025143089,47.51665736341219,2026-02-08
WHR,50.38619217699645,49.29281011894063,49.72253726447875,49.96618311366524,49.701686839914565,53.28225492743195,50.35168079754758,2026-02-08
VREX,50.384769434852096,49.18709321786425,49.440657579468,50.01122092852272,53.075605698592994,52.85112672943827,47.742912455226325,2026-02-08
GENI,50.38449726049811,48.63804777309101,51.47098907597414,49.9372743589385,46.985616663520474,53.91801148665555,51.35704420480898,2026-02-08
AMCR,50.38415131772041,49.43609310799086,50.17375433725032,50.07565092666354,49.77743322521459,49.21909956333957,53.622876745863564,2026-02-08
LAND,50.38375049947773,50.72235932969669,49.954914161025386,50.067253567692795,50.15487256376616,47.2454467195588,54.15765665512655,2026-02-08
MAIN,50.383172395658114,53.39831626879672,49.156157157196226,50.204030990795104,50.685698627433155,43.99809560428838,54.85673572543908,2026-02-08
VCEL,50.38288463710403,49.67058526033566,49.8492637037295,49.18528582515589,48.57361774738299,54.02032120573045,50.99823408028969,2026-02-08
SSTK,50.38218331499215,50.64261023276543,49.25088433703627,50.204601768198565,47.72897498251994,53.7988359826639,50.66719258676879,2026-02-08
WOOF,50.3807948210287,49.29247743602211,51.78623252723015,49.95308651804829,47.47325299705369,56.514671374403335,47.26504807341462,2026-02-08
SHCO,50.37809139104925,49.60391262512579,50.90413270076244,50.21801434733067,50.46621237697503,51.73937032489295,49.336905971208644,2026-02-08
ACTG,50.37700125772572,49.358971045428795,49.55035186908901,49.923145766047796,50.10396221011805,51.88827623570072,51.437300419969965,2026-02-08
TRIP,50.376677645536226,49.97109755746015,49.84911221390432,50.77478443137651,46.6303187766844,54.787050809885265,50.24770208390671,2026-02-08
VIST,50.37573902853828,52.492479610801354,49.037013781993885,50.47459909614926,52.79789692845441,46.94795406107256,50.504490692758175,2026-02-08
EC,50.375349106347635,50.72211013204081,52.422716855035375,50.20840021707835,54.48460808940552,40.58586138395476,53.828397960570975,2026-02-08
ICMB,50.37455374698865,51.78747747965634,50.5578927440874,50.210029298541045,49.96914470073119,47.2493046453902,52.47347361352575,2026-02-08
JBGS,50.372945588226486,48.97206158974613,49.684124754005,50.02205604821,47.69341460619458,52.89579593318617,52.97022059801705,2026-02-08
DGICB,50.370183572213854,51.533408218272704,51.785321812967034,47.75146100270795,49.591249307345805,52.19490233617245,49.36475875581719,2026-02-08
OLN,50.367937849716334,49.270432490723735,49.49608067597066,49.84526060610751,50.21794177512767,52.77390122904296,50.60401032132549,2026-02-08
ARKO,50.36788177540693,49.728056144180194,51.58137212005243,49.71063504912804,50.69035022315159,53.16092786521027,47.335949250719054,2026-02-08
ASRV,50.36763435989142,49.45046809713239,49.497482694302605,50.49859793018317,50.66432295076846,49.96120199030658,52.133732496655306,2026-02-08
CALX,50.36746071682,49.091964289563016,49.88719604036599,49.69848866923249,48.27381079005597,53.234714012458454,52.01859049924409,2026-02-08
XRAY,50.36734866442386,48.683202997798716,48.66456105998084,49.97124798837311,48.81818449170668,54.3784979197688,51.68839752891501,2026-02-08
GHRS,50.366676135930554,48.83855577504446,49.40594535950073,50.08364132345654,51.994667616535295,53.44057779418046,48.43666894686585,2026-02-08
YMM,50.36637739882095,52.01176512360617,50.6842672897045,50.106066678469915,46.73897976756308,51.118741634322106,51.53844389925993,2026-02-08
VYX,50.36576281427001,49.60973284487336,48.66060338318788,49.961121641149106,47.44304124870109,54.60900714862381,51.91107061908483,2026-02-08
OWL,50.3650153669656,50.865318102760945,50.273450078309054,49.125894814486664,47.347318022903664,52.806281099621856,51.77183008371142,2026-02-08
BTI,50.364090781599735,51.68890482339468,50.18578684072595,50.69552030074214,51.6774680735229,42.28506777199655,55.6517968792162,2026-02-08
PBR,50.36386621807309,51.30876251202932,49.82809362109483,50.85661493363538,53.147724147792395,43.08068883109492,53.96131326279172,2026-02-08
PVH,50.36225569687574,50.011635499494275,49.98377772034889,50.21668478812757,46.140070697460665,55.70266152187605,50.11870395394702,2026-02-08
GTE,50.361944361744065,49.434173776447686,50.47757058716991,50.01076747853609,55.55123042051391,47.381511578539396,49.31641232925739,2026-02-08
BCG,50.36117046501747,49.42589442821096,48.8706185020512,49.77069514297175,51.83540108468132,54.00052427585773,48.26388935633186,2026-02-08
NCMI,50.360741029300065,49.46406735053273,53.32272376401579,49.81883396863721,46.438504872008885,52.39690733651388,50.72340888409188,2026-02-08
PRK,50.360584764652025,51.508035675581084,50.42183082532007,48.346008170268284,49.420615153821466,47.85167525582361,54.61534350709765,2026-02-08
BX,50.359970938133216,51.9230367019348,50.84233478116105,49.90642071632387,46.84402432311403,49.681867853756664,52.9621412525089,2026-02-08
CG,50.35897276030497,51.08432387356937,46.12797484515722,50.038897093827806,50.32306526286728,52.780995235062875,51.79858025134529,2026-02-08
MOMO,50.357904913598915,49.71307283703669,49.95237171078581,50.206649407489714,48.996661878234654,50.68003121935107,52.598642428695555,2026-02-08
JAMF,50.35787557958768,49.65334741805533,49.694555752603755,49.92113827859705,50.75618570939115,52.348669218101094,49.773357100777666,2026-02-08
TTAN,50.35701736711054,48.91043539454901,50.85911366137977,49.73543838102984,47.87723801542744,53.97158645058943,50.78829229968774,2026-02-08
ECBK,50.356162138226516,51.0443776933174,50.03049027702016,50.1494723601832,50.23460406241562,46.78662737984281,53.891401056579916,2026-02-08
UPB,50.35453219801578,47.04031261281511,48.14315866091788,49.946957488207886,55.562913183965236,53.7255704630677,47.7082807791209,2026-02-08
YEXT,50.35085506412789,50.02824569793837,49.903289932675236,49.924555890479276,47.62240438772912,51.55257630609815,53.074058169847206,2026-02-08
IMXI,50.35008406233063,51.00546143358658,50.00757547117073,50.18609289649031,50.68130138080772,53.2867582457248,46.933314946203645,2026-02-08
IRM,50.34977609575824,49.63923559265686,49.0620500095567,49.225497891882206,48.917332208505684,51.673206137803085,53.5813347341449,2026-02-08
SABS,50.34902381623224,49.29743024061889,50.14178724260447,49.98182902099964,56.153790193941965,50.80436881100372,45.71493738822474,2026-02-08
EEX,50.34879591234643,50.01991530328298,50.30209796923892,49.50405468528177,49.7143791733262,52.99581708666656,49.55651125628217,2026-02-08
RNW,50.347288926610474,50.86507418198253,50.453022841043946,50.11392611609147,46.071230314452976,54.18090792598014,50.39957218011178,2026-02-08
GTM,50.347184737840394,50.97666733561033,49.84346829980197,49.48082531277233,46.57238648178576,54.60323537641464,50.60652562065733,2026-02-08
BHP,50.34597192597486,52.79378696374355,50.00688022401447,50.102666882980195,53.11463089156404,41.133376521218665,54.92449007232825,2026-02-08
GWRS,50.34558193807282,50.66075013695745,48.35320488406143,49.86237140837599,47.72402125896064,52.210701241774174,53.262442698307225,2026-02-08
GRAB,50.34546511440484,49.685156585380184,53.48729666442963,48.73070561094019,46.843274214289714,51.95331117401712,51.37304643737218,2026-02-08
CPBI,50.344305827190304,50.68626032202527,48.73024863356731,50.2566623867158,50.705694824903645,47.09211544961484,54.59485334631494,2026-02-08
TWI,50.34368761652842,49.340706616490515,49.5975548876636,49.90938868671132,50.17097584519915,52.624781041011225,50.4187186220947,2026-02-08
CDZI,50.34257882316863,48.64478288788565,50.14996268477471,50.03145560304043,52.918989572783936,51.35464857470951,48.955633615817554,2026-02-08
MAYS,50.34223486980398,49.03258153175401,47.47748984914478,49.94576890662094,49.551249252006855,53.93270712491331,52.11361255438399,2026-02-08
ASLE,50.3416233366983,49.69493417737915,50.70796354894212,49.84479305515736,49.51289333890531,51.15474649940525,51.134409400400585,2026-02-08
SQM,50.339272387130755,50.63178692757685,50.62513223807692,48.330611818647654,58.77982582175674,41.65171763390137,52.016559882824986,2026-02-08
ZGN,50.33871276923319,50.5525439398252,50.22115037114253,49.583326849884315,47.81259588743302,53.29823264308885,50.56442692402524,2026-02-08
BRT,50.33797306709918,49.573116038828324,50.08496728855404,50.07075557760119,48.77291504098563,50.28009528880612,53.24598916781975,2026-02-08
GMRE,50.33785127020716,50.43476672392322,49.32002418763425,49.046564099989574,49.940092604836735,50.344511106805086,52.94114889805408,2026-02-08
WEYS,50.33752518990229,50.89363732388604,49.719243427757625,50.15676418100499,49.80048813199878,49.47360638456112,51.98141169020516,2026-02-08
ASIX,50.3375004727165,49.88293405977566,49.73461561912884,50.21536296530898,49.71697939831518,52.75244660516235,49.722664188607965,2026-02-08
LMB,50.33589959526817,51.391883172681844,50.25937015027543,50.057006185555764,47.52892631009246,53.17077036011456,49.607441392888944,2026-02-08
GRND,50.33563447330069,51.03299614454839,49.65009358712027,49.53378500741971,45.92877117918567,55.67497923367183,50.19318168785827,2026-02-08
RWT,50.332812434437656,48.47469816831402,48.56367178485907,49.94800794129405,50.57722490559565,50.94205940448832,53.491212402074815,2026-02-08
LARK,50.33250234238063,51.263322559792954,50.302741233483715,49.400016822115525,49.97609857774227,48.431411116427356,52.62142374472197,2026-02-08
ESTC,50.3312215528866,49.85171822561574,50.1856501602013,50.19719336757051,47.28511301406038,53.72851476679996,50.73913978307171,2026-02-08
HURC,50.331019007301286,49.218538779892334,52.59801724727318,50.01514712912877,48.5522571444044,51.1758580121523,50.42629573095674,2026-02-08
CAL,50.33070477715313,50.04382146477595,49.558603655573314,50.15168295459134,49.42756335643506,53.566861063114416,49.235696168428696,2026-02-08
KMB,50.32980797302658,51.012859152010684,49.95389148812709,50.04536327329296,47.101697657979486,51.13999912953041,52.72503713721888,2026-02-08
WSC,50.328672846110884,50.79170433388824,50.198690486736616,50.125067368895515,47.74202668082708,54.4811975466751,48.63335065964275,2026-02-08
ICHR,50.326827959142285,49.11628917815749,49.297172491258515,49.85923814515812,56.45269080195325,53.11747142128949,44.11810571703685,2026-02-08
LC,50.32334983388422,50.31105356322877,49.15647995249986,50.348116334674344,51.2312601145536,51.49101136065427,49.40217767769448,2026-02-08
PYPL,50.322842203257075,51.15672732487744,50.87094146943378,50.805081651043174,46.28689778880399,50.689715968781336,52.127689016602716,2026-02-08
BCE,50.32179440690619,51.101537704084,50.34794851692561,50.21963048149543,50.03674888075763,44.458940301179176,55.76596055699532,2026-02-08
CNNE,50.31832045060091,48.6330256317097,49.377637871518075,50.03676176114041,46.41378007540294,54.43091961085522,53.017797752979114,2026-02-08
SNFCA,50.31813246685341,50.40264542541464,50.07386364097533,50.26199404969539,48.91364725405096,51.18763093833949,51.06901349264466,2026-02-08
HBNC,50.31596763548633,49.662450659211366,48.61874116456847,49.96287094569065,50.329845064952636,50.61981533309711,52.70208264539774,2026-02-08
SEZL,50.3142463196458,53.80357193058373,52.23832248339853,50.73322452543943,48.91056867302903,51.78177172388558,44.4180185815385,2026-02-08
GLXY,50.313720266727266,51.12891712092284,49.82315296670434,51.802950468667376,50.32109941560443,50.609498239258265,48.196703389206355,2026-02-08
STVN,50.313658440961056,51.00287703979433,50.60625147341924,50.04703674010413,44.42800409341701,54.76042308675281,51.037358212278804,2026-02-08
PAL,50.3131827382901,49.57560051237622,51.30492905733989,49.93736586542019,52.71934296880061,51.844138478208066,46.497719547595636,2026-02-08
KRMN,50.313084242855425,49.97068729142945,51.43135909499361,40.992631724163445,59.85263475485325,50.610470059174105,49.020722532518704,2026-02-08
ONEW,50.31192825211854,48.37859720307594,51.22398838229788,49.95678176546395,48.1651969469634,54.58002039167986,49.5669848232302,2026-02-08
AMRX,50.309560823052784,50.41972603327019,49.4991220041067,41.91910504991963,53.6931994734246,53.899719974945846,52.42649240264976,2026-02-08
TASK,50.309231029897965,51.0447579851543,50.314600685953934,50.514507254942906,46.01443513322681,53.71532277232306,50.2517623477868,2026-02-08
TRNS,50.30811058652104,50.49075508499954,50.23964670692867,49.91228572720941,46.864723321658076,53.22405871514834,51.117193963182196,2026-02-08
LRN,50.3059741630637,51.50028982021608,50.981294752337135,50.806857358441206,49.652250560854895,54.512598207215234,44.38255427931767,2026-02-08
AFBI,50.30571726263133,51.10304705562962,49.947129730007084,48.390118156312724,49.9855562512739,48.30101490414533,54.10743747841932,2026-02-08
ANGO,50.305230978282616,49.98954133065152,50.08392161222882,50.50366041683979,47.28292393240645,53.08447045543713,50.88686812213198,2026-02-08
SPH,50.30425750040472,50.629146863509064,50.17040564177133,50.27529821734918,50.634541706476845,46.11855461085789,53.99759796246401,2026-02-08
WAL,50.30359281126995,51.371484538585044,46.33817269475517,49.25963263231735,50.6556479229793,52.5579720795543,51.63864699942855,2026-02-08
GSK,50.303405190692,52.06990078260559,50.594129469146985,50.13086957945746,51.220525235611206,42.96871274489196,54.83629333243877,2026-02-08
OBDC,50.302333025117385,51.97857893164811,49.60643723193192,50.249286855780184,48.2917623363585,46.777280724449625,54.91065207053597,2026-02-08
PKST,50.30210244100071,49.7892939667482,49.86750053288006,50.13063432779895,51.027316906657504,47.57798558180631,53.41988333011326,2026-02-08
AVIR,50.301774659142524,47.74705597689865,48.26979743262408,50.04110299871911,51.82851376370151,51.52842791520692,52.39574986770486,2026-02-08
ELVN,50.29995442185586,48.562594659649875,49.261920839362354,50.08470237971599,52.17356212984949,54.39881822478219,47.31812829777525,2026-02-08
NRDS,50.29985619538334,51.309623233750976,50.70924634208873,50.81342815196413,48.88965361739162,50.881381125701786,49.19580470140281,2026-02-08
EPSN,50.29975554100365,53.62126045297766,49.83295975966987,50.48586046698148,48.254674161100205,49.4451390082882,50.158639397004464,2026-02-08
RYTM,50.29961289393985,47.88928174173756,48.58598686552245,49.98228036133245,49.727496288050716,54.22883947097552,51.38379263602043,2026-02-08
TRC,50.29946230817598,49.02581645728009,48.73153828978006,49.09633308389821,49.105770764740164,50.615495856717686,55.221819396639695,2026-02-08
KT,50.2975672638154,50.07318294023961,50.03515553220432,50.812909272836514,50.64454696961009,44.32670281661177,55.89290605139012,2026-02-08
VERX,50.296736772895606,48.7499694008634,52.31184106227408,49.67870092750562,46.5125000428095,55.4377641981464,49.089645005774656,2026-02-08
PBF,50.295579380153214,48.749554124318664,48.528067830335274,49.95636784038571,50.76170619925553,54.262023496756804,49.51575678986729,2026-02-08
MLP,50.29483519190125,47.26091992162325,49.72063514636413,49.9857132795589,49.344661429679796,54.08532562034451,51.3717557538369,2026-02-08
MTA,50.29441942168455,48.81856044253261,50.13895846873201,49.558498129614115,56.32518030576541,44.98332237165766,51.94199681180551,2026-02-08
BMRC,50.29418407235791,49.9530880779151,49.72232299660489,48.21606421803099,49.76926209147541,50.26618432337347,53.838182726747604,2026-02-08
TALK,50.29412292881383,49.13640981041648,51.22906972713543,49.2072710584459,53.039839289568356,48.85716884082466,50.29497884649212,2026-02-08
CM,50.29375944942761,51.43949418720678,50.47342419045474,47.09763128299724,51.723653682617574,45.733738868081666,55.294614485207674,2026-02-08
EGG,50.291831479669035,54.4950925988717,50.28956208538551,49.698058086405354,56.745668505942795,45.41107540973399,45.11153219167488,2026-02-08
CCZ,50.29161945368762,,,49.846510882507175,49.93625625948069,,51.09209121907501,2026-02-08
